"slice_pos","pi_slice","id","league_id","league_name","league_abbreviation","season_id","season_name","game_id","game_slug","home_team_id","home_team_name","home_team_location","home_team_nickname","home_team_abbreviation","away_team_id","away_team_name","away_team_location","away_team_nickname","away_team_abbreviation","interval_type","inning","clock_seconds","inning_half","home_team_score","away_team_score","total_score","home_away_score_pair","away_home_score_pair","home_team_outcome","away_team_outcome","is_over","started_at","home_team_final_score","away_team_final_score","r"
462,"59","946f09fc-5466-49aa-9740-0dbca298fca3","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","27dc1624-fbc9-42c3-bcf6-6b039b7abadb","mlb-2017-nyy-tor-2017-09-24-1307","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",9,0,"top",9,5,14,"95","59","win","loss",FALSE,"2017-09-24 22:07:00+00",9,5,1
463,"56","c21ecfeb-0256-48ab-9a92-ae17fd9810ce","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","9264498a-c553-45dd-a449-a6ce6dd9ee05","mlb-2017-tor-nyy-2017-05-3-1905","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","regularseason",6,30,"bottom",5,6,11,"56","65","win","loss",FALSE,"2017-05-04 04:05:00+00",8,6,1
464,"28","52c54632-57af-41aa-b1bd-3765159f50e0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0ab22ed3-bc56-4a22-8015-61a63ff81ca4","mlb-2017-oak-kc-2017-04-12-1915","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",9,0,"top",2,8,10,"28","82","loss","win",FALSE,"2017-04-13 05:15:00+00",3,8,1
465,"63","938cd32e-15ce-4192-92c4-6244a5793bcb","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","dd1ffd29-2d45-4f90-ac7b-9f8642086d83","mlb-2017-tb-cle-2017-05-17-1210","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","regularseason",5,30,"bottom",3,6,9,"36","63","loss","win",FALSE,"2017-05-17 21:10:00+00",4,7,1
466,"88","4710496d-9320-4f14-8356-49c2739194c2","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","f6dce256-646d-49e7-bbcd-537b60701470","mlb-2018-cle-tex-2018-07-20-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",11,0,"top",8,8,16,"88","88","loss","win",FALSE,"2018-07-21 05:05:00+00",8,9,1
467,"23","8870290f-eddb-4867-8680-f06f4433e119","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","8870290f-eddb-4867-8680-f06f4433e119","mlb-2017-chc-stl-2017-05-12-1915","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",9,30,"end",2,3,5,"23","32","loss","win",TRUE,"2017-05-13 05:15:00+00",2,3,1
468,"53","a27ad941-ea5f-4147-a43a-22d6deff984b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9a507661-0a10-4b1d-8185-9c5b4dafb5ce","mlb-2018-atl-mia-2018-05-11-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",5,30,"bottom",5,3,8,"53","35","win","loss",FALSE,"2018-05-12 04:10:00+00",6,3,1
469,"78","5ce333d6-2a06-49ba-9124-99111cb5acdc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","27340f50-70b2-4eec-9320-630e3fe23326","mlb-2018-laa-hou-2018-04-24-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",8,0,"top",7,8,15,"78","87","loss","win",FALSE,"2018-04-25 05:10:00+00",7,8,1
470,"75","bea62706-ae72-4194-8c36-b156faa86341","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0ce23337-d437-46d1-8935-4e7a89570430","mlb-2017-chc-cin-2017-04-23-1310","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",9,0,"top",7,5,12,"75","57","win","loss",FALSE,"2017-04-23 22:10:00+00",7,5,1
471,"93","b4c7831e-8be2-4bd4-8232-731003392a3e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","ff005b3d-35a4-481d-a3dc-c27cd5436638","mlb-2018-min-cle-2018-06-16-1610","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",9,30,"bottom",3,9,12,"39","93","loss","win",FALSE,"2018-06-17 01:10:00+00",3,9,1
472,"75","551fb284-91dd-42a3-b101-97b68bc6c3dd","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","9c807a32-3083-42f5-a732-763c1c43625e","mlb-2018-tex-sea-2018-05-30-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",7,30,"bottom",5,7,12,"57","75","loss","win",FALSE,"2018-05-31 07:10:00+00",6,7,1
473,"19","2590509f-c050-498a-9acf-7c128eef5545","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","c3039d74-3441-4cb3-9901-10beb6cc8450","mlb-2018-chc-ari-2018-09-18-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",9,30,"bottom",1,9,10,"19","91","loss","win",FALSE,"2018-09-19 06:40:00+00",1,9,1
474,"57","53118a0a-21b1-463d-ac6c-94fded71f418","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","53118a0a-21b1-463d-ac6c-94fded71f418","mlb-2018-mil-sf-2018-07-26-1915","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",9,30,"end",5,7,12,"57","75","loss","win",TRUE,"2018-07-27 07:15:00+00",5,7,1
475,"78","57d08bcf-8518-4670-9279-932c0a8cd06c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","4f60210b-88da-4a1b-932b-70a92b56e048","mlb-2018-oak-laa-2018-04-6-1907","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",6,0,"top",7,8,15,"78","87","win","loss",FALSE,"2018-04-07 07:07:00+00",13,9,1
476,"18","970fc8f7-301f-4516-a2fb-a7f682203724","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","fe7f759b-4e5c-43a7-92b3-b7b294be178c","mlb-2018-oak-hou-2018-04-27-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",9,30,"bottom",1,8,9,"18","81","loss","win",FALSE,"2018-04-28 05:10:00+00",1,8,1
477,"57","e58e647d-4ae6-4788-a823-eac42634cd02","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","194a991c-1635-4c5b-8e39-efb682c60ce5","mlb-2017-min-kc-2017-04-30-1315","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",9,30,"bottom",5,7,12,"57","75","loss","win",FALSE,"2017-04-30 23:15:00+00",5,7,1
478,"78","847d7a63-fe45-4e13-a954-f205cdde1abd","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","6243ad1c-1ab0-46f2-8e03-e5e6d9b9fe68","mlb-2017-tex-sea-2017-04-16-1310","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",9,30,"bottom",8,7,15,"87","78","win","loss",FALSE,"2017-04-17 01:10:00+00",8,7,1
479,"05","f20cdb6a-29a2-425a-837f-536b54e089f5","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","75098a74-0b3e-42d9-9d2c-3440a7cf8b3d","mlb-2018-pit-stl-2018-08-30-1815","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","regularseason",5,30,"bottom",5,0,5,"50","05","win","loss",FALSE,"2018-08-31 04:15:00+00",5,0,1
480,"32","bdc3a023-04fe-4708-895a-6ca38685dcb7","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","368cc6ab-bda8-4deb-9204-308da4b8cc03","mlb-2017-mil-pit-2017-09-20-1905","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",5,30,"bottom",3,2,5,"32","23","win","loss",FALSE,"2017-09-21 04:05:00+00",6,4,1
481,"17","7ec448e7-2d20-49e2-8e02-10bd2d27ae00","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","7ec448e7-2d20-49e2-8e02-10bd2d27ae00","mlb-2017-sf-sd-2017-07-16-1340","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",9,0,"end",7,1,8,"71","17","win","loss",TRUE,"2017-07-17 01:40:00+00",7,1,1
482,"12","45b7ea11-3baa-4e88-8ddb-e4e67aad260e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","6b5e04e2-07e8-4b29-bd2d-8af780d26e9b","mlb-2018-col-la-2018-05-21-1910","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",9,0,"top",1,2,3,"12","21","loss","win",FALSE,"2018-05-22 07:10:00+00",1,2,1
483,"26","6b6d74d4-7fdc-4fc4-b1ba-4b9ea935f194","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","679806b1-ae61-4a3a-92d8-f180c4b20a13","mlb-2017-sea-tor-2017-05-11-1907","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",5,30,"bottom",6,2,8,"62","26","win","loss",FALSE,"2017-05-12 04:07:00+00",7,2,1
484,"80","f728ec13-93bf-41f4-97fe-c8686d7b3f96","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","54ea3f59-7a4c-4abc-9514-7e04abac34bd","mlb-2018-nyy-bal-2018-07-9-1905","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",8,0,"top",0,8,8,"08","80","loss","win",FALSE,"2018-07-10 04:40:00+00",2,10,1
485,"66","7b9b423e-2c83-4593-9776-5b5e21016660","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","d843c66c-f183-4414-acaf-dbbc0312c530","mlb-2018-kc-min-2018-09-7-1910","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",4,0,"top",6,6,12,"66","66","win","loss",FALSE,"2018-09-08 05:10:00+00",10,6,1
486,"13","0973586e-32b9-4b1b-8c82-d8c19b165f4d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","8870290f-eddb-4867-8680-f06f4433e119","mlb-2017-chc-stl-2017-05-12-1915","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",9,0,"top",1,3,4,"13","31","loss","win",FALSE,"2017-05-13 05:15:00+00",2,3,1
487,"00","bfb4340d-b920-4b02-ae53-3f3746cc82bf","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0416a755-9e8d-4802-89f2-efac90def5b0","mlb-2017-ari-phi-2017-06-16-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","regularseason",1,0,"top",0,0,0,"00","00","loss","win",FALSE,"2017-06-17 04:05:00+00",4,5,1
488,"19","c1aadc03-3370-4570-b046-82e84a277b99","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","8d91f7cf-28e9-4808-9a8d-25788857612d","mlb-2017-la-col-2017-09-29-1810","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",9,0,"top",9,1,10,"91","19","win","loss",FALSE,"2017-09-30 05:10:00+00",9,1,1
489,"27","eb4b2514-4fd8-4554-aecf-1b0278c7ecac","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","7935d764-7fd2-4702-9979-78fa2293e4a9","mlb-2017-nyy-tb-2017-04-2-1310","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",4,30,"bottom",7,2,9,"72","27","win","loss",FALSE,"2017-04-02 22:10:00+00",7,3,1
490,"87","84b2c1f9-ca16-4e57-9e30-adcf88715a5a","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","c0bde331-21c9-49f1-93f2-74568f5d4a3a","mlb-2017-tex-hou-2017-05-2-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",9,0,"top",8,7,15,"87","78","win","loss",FALSE,"2017-05-03 05:10:00+00",8,7,1
491,"66","e7d257f9-c388-4044-859d-4c1fc6cc74dc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","175a725a-6158-478a-a9ab-bd00ed4523bd","mlb-2018-nym-mia-2018-04-10-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",8,30,"bottom",6,6,12,"66","66","loss","win",FALSE,"2018-04-11 04:10:00+00",6,8,1
492,"11","581df228-c4de-4f5a-93ac-370835c99f81","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","cd953604-d448-4b67-aece-eef8504e241a","mlb-2018-bal-tor-2018-06-7-1907","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","regularseason",2,0,"top",1,1,2,"11","11","win","loss",FALSE,"2018-06-08 04:07:00+00",5,4,1
493,"19","6605cab5-3aac-485a-b754-398ea8d2d256","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","40bd41c0-430d-43e5-b3d7-32a833d36d80","mlb-2018-mia-chc-2018-05-9-1320","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",4,30,"bottom",9,1,10,"91","19","win","loss",FALSE,"2018-05-09 23:20:00+00",13,4,1
494,"59","994077a6-fa73-4660-b261-ecff6cd2a17e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","39484458-103e-4d61-a895-78866e3f5eed","mlb-2017-cin-chc-2017-05-18-1320","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","regularseason",9,0,"top",9,5,14,"95","59","win","loss",FALSE,"2017-05-18 23:20:00+00",9,5,1
495,"09","6cf169e8-f09f-40c5-9c1d-d39a085dfda0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","6cf169e8-f09f-40c5-9c1d-d39a085dfda0","mlb-2017-kc-laa-2017-06-17-1715","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",9,0,"end",9,0,9,"90","09","win","loss",TRUE,"2017-06-18 05:15:00+00",9,0,1
496,"21","8ba27553-5cab-49fb-bcb6-5aa4f6db0ed8","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","a6c54cfa-3da4-4837-af81-453be382de87","mlb-2017-nym-ari-2017-05-17-1240","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",3,0,"top",1,2,3,"12","21","win","loss",FALSE,"2017-05-18 00:40:00+00",5,4,1
497,"64","c4fdd208-cff1-47bf-8d51-b22ef63c28cd","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","bf831406-1af1-4788-aea0-33b19b5cae3d","mlb-2017-hou-tex-2017-08-11-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","regularseason",8,30,"bottom",6,4,10,"64","46","win","loss",FALSE,"2017-08-12 05:05:00+00",6,4,1
498,"20","bbbab95c-1d2e-479a-868f-0f20bd79cc51","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","16b0235a-7aeb-49ab-8d8a-0563b0a65e55","mlb-2017-sf-col-2017-06-18-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",6,0,"top",0,2,2,"02","20","win","loss",FALSE,"2017-06-19 00:10:00+00",7,5,1
499,"19","40e7ec36-fc9e-4590-9dd3-bca8be5cf26c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","2edec9e4-961e-4899-9628-689587765b52","mlb-2017-phi-nym-2017-09-5-1910","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",7,0,"top",1,9,10,"19","91","loss","win",FALSE,"2017-09-06 04:10:00+00",1,9,1
500,"89","0d87652f-9320-487a-823c-01d0b7fc0119","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","802d4837-0a3e-47d2-8c71-656c3032770e","mlb-2017-mia-phi-2017-09-12-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",15,30,"bottom",9,8,17,"98","89","win","loss",FALSE,"2017-09-13 04:05:00+00",9,8,1
501,"38","67f3cf2c-657f-4c8a-8095-b31d5ad2a272","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","2379367c-9e1d-4822-afc4-3e355386d429","mlb-2016-oak-laa-2016-09-28-1905","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",7,30,"bottom",8,3,11,"83","38","win","loss",FALSE,"2016-09-29 07:05:00+00",8,6,1
502,"09","f8a57e98-bfd9-44c3-aae3-55464f433da0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","a3e6ef87-26c6-4162-a87d-366576460827","mlb-2018-tex-sea-2018-09-28-1910","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",3,30,"bottom",9,0,9,"90","09","win","loss",FALSE,"2018-09-29 07:10:00+00",12,6,1
503,"52","2cea55ba-b704-441a-8cde-b542be6b35d3","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","2cea55ba-b704-441a-8cde-b542be6b35d3","mlb-2017-tex-was-2017-06-9-1905","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",9,30,"end",2,5,7,"25","52","loss","win",TRUE,"2017-06-10 04:05:00+00",2,5,1
504,"57","e58e647d-4ae6-4788-a823-eac42634cd02","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","194a991c-1635-4c5b-8e39-efb682c60ce5","mlb-2017-min-kc-2017-04-30-1315","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","regularseason",9,30,"bottom",5,7,12,"57","75","loss","win",FALSE,"2017-04-30 23:15:00+00",5,7,1
505,"20","91a015b3-12c5-4212-8ef3-3527758b4ea0","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","7262b0d2-15b9-4122-ad29-4b00b8b3feed","mlb-2016-bal-nyy-2016-10-1-0400","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","regularseason",2,0,"top",0,2,2,"02","20","win","loss",FALSE,"2016-10-02 01:05:00+00",7,3,1
506,"10","ef024e74-227d-4c3f-81f6-3750b474758e","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","f270b7b8-836a-4932-9715-5cdc5e226706","mlb-2017-ari-col-2017-05-7-1310","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","regularseason",3,0,"top",1,0,1,"10","01","win","loss",FALSE,"2017-05-08 00:10:00+00",5,2,1
